"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","isbn","creator","subjects","publisher","publicationyear"
"Digital","OverDrive","AUDIOBOOK","2018","1","3","The Short Stories  of Ernest Hemingway: Volume I (unabridged) (Unabridged)",,"Ernest Hemingway","Fiction, Literature","Simon & Schuster - All Library","2012"
"Physical","Horizon","BOOK","2018","1","2","The best skin of your life starts here : busting beauty myths so you know what to use and why / Paula Begoun, Bryan Barron, Desiree Stordahl.",,"Begoun, Paula","Skin Care and hygiene, Beauty Personal, Consumer education","Beginning Press,","2015."
"Physical","Horizon","BOOK","2018","1","1","Questionnaire design : how to plan, structure and write survey material for effective market research / Ian Brace.",,"Brace, Ian, 1949-","Market surveys Methodology, Questionnaires Methodology","Kogan Page,","c2013."
"Physical","Horizon","SOUNDDISC","2018","1","6","This is fun! / Caspar Babypants.",,"Babypants, Caspar","Childrens songs Juvenile sound recordings, Songs","Aurora Elephant Music,","[2010]"
"Physical","Horizon","SOUNDDISC","2018","1","1","Infinity overhead / Minus the Bear.",,"Minus the Bear (Musical group)","Rock music 2011 2020","Dangerbird,","[2012]"
"Physical","Horizon","MAP","2018","1","2","Historical atlas of expeditions / Karen Farrington.",,"Farrington, Karen","Explorers History Maps, Discoveries in geography History Maps, Voyages and travels History Maps, Atlases","Checkmark Books,","[2000]"
"Physical","Horizon","BOOK","2018","1","1","Monster verse : poems human and inhuman / edited by Tony Barnstone, Michelle Mitchell-Foust.",,,"Monsters Poetry","Alfred A. Knopf,","2015."
"Physical","Horizon","BOOK","2018","1","2","The Upanishads / introduced & translated by Eknath Easwaran ; afterword by Michael N. Nagler.",,,"Upanishads, Hinduism Sacred books, Spiritual life Hinduism, Sanskrit literature Translations into English","Nilgiri Press,","2012."
"Physical","Horizon","BOOK","2018","1","2","Georgia : off the beaten path : a guide to unique places / Janice McDonald.",,"McDonald, Janice, 1958-","Georgia Guidebooks","Globe Pequot,","2016."
"Digital","OverDrive","AUDIOBOOK","2018","1","6","Lost Girls: An Unsolved American Mystery (unabridged) (Unabridged)",,"Robert Kolker","Nonfiction, True Crime","HarperCollins Publishers Inc.","2013"
"Digital","OverDrive","EBOOK","2018","1","1","Japanese Women Don't Get Old or Fat: Secrets of My Mother's Tokyo Kitchen",,"Naomi Moriyama","Health & Fitness, Nonfiction, Self-Improvement","Random House, Inc.","2010"
"Physical","Horizon","SOUNDDISC","2018","1","1","Minecraft. Volume Alpha / C418.",,"C418 (Musician)","Video game music, Electronic music","Ghostly International,","[2015]"
"Digital","Hoopla","MOVIE","2018","1","1","Halo",,,"Sci-Fi & Fantasy","Content Media Corporation",
"Physical","Horizon","SOUNDDISC","2018","1","8","On air / the Rolling Stones.",,"Rolling Stones","Rock music 1961 1970, Rock music","Polydor/UMe,","[2017]"
"Physical","Horizon","BOOK","2018","1","1","The most memorable games in Patriots history : the oral history of a legendary team / Jim Baker and Bernard M. Corbett.",,"Baker, Jim, 1941-","New England Patriots Football team History, New England Patriots Football team Miscellanea","Bloomsbury USA,","[2012]"
"Physical","Horizon","BOOK","2018","1","2","Pretty little world : a novel / Elizabeth LaBan and Melissa DePino.",,"LaBan, Elizabeth","Families Fiction, Friendship Fiction, Communal living Fiction","Lake Union Publishing,","[2017]"
"Digital","OverDrive","EBOOK","2018","1","2","Perfect Chemistry: Perfect Chemistry Series, Book 1",,"Simone Elkeles","Romance, Young Adult Fiction","Bloomsbury USA","2010"
"Digital","OverDrive","EBOOK","2018","1","4","Wicked Prey: Prey Series, Book 19",,"John Sandford","Fiction, Thriller","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2018","1","3","The amazing Spider-Man. Spider-verse prelude / [writers, Dan Slott and Christos Gage] ; letterers, Chris Eliopoulos with VC's Joe Caramagna.",,"Slott, Dan","Spider Man Fictitious character Comic books strips etc, Science fiction comic books strips etc, Comic books strips etc","Marvel Worldwide, Inc., a subsidiary of Marvel Entertainment LLC,","[2015]"
"Physical","Horizon","BOOK","2018","1","11","Supertruck / Stephen Savage.",,"Savage, Stephen, 1965-","Refuse collection vehicles Juvenile fiction, Trucks Juvenile fiction, Snow removal Juvenile fiction, Heroes Juvenile fiction","Roaring Brook Press,","2015."
"Physical","Horizon","BOOK","2018","1","9","Marvelous motorcycles / Tony Mitton and Ant Parker.",,"Mitton, Tony","Motorcycles Juvenile literature","Kingfisher,","[2016]"
"Digital","OverDrive","EBOOK","2018","1","1","The Kids' Book of Questions: Revised for the New Century",,"Gregory Stock","Juvenile Nonfiction, Self-Improvement","Workman Publishing","2012"
"Physical","Horizon","BOOK","2018","1","1","The Yakima / Helen H. Schuster.",,"Schuster, Helen H.","Yakama Indians, Yakama Indians Juvenile literature, Indians of North America Juvenile literature","Chelsea House,","[1990]"
"Digital","Freegal","SONG","2018","1","1","Sit Tight (Acoustic)",,"The First",,,
"Physical","Horizon","BOOK","2018","1","1","Truyện ngắn trẻ 2009 / nhiều tác giả ; Nguyễn Anh Vũ tuyển chọn, giới thiệu.",,,"Short stories Vietnamese","Văn học,","2009."
"Physical","Horizon","BOOK","2018","1","1","Trapped-- youth in the Nazi ghettos : primary sources from the Holocaust / Ann Byers.",,"Byers, Ann","Jewish children in the Holocaust Biography Juvenile literature, Holocaust Jewish 1939 1945 Personal narratives Juvenile literature, World War 1939 1945 Children Juvenile literature, World War 1939 1945 Personal narratives Juvenile literature, Jewish children in the Holocaust Juvenile literature","Enslow Publishers,","2010."
"Physical","Horizon","BOOK","2018","1","1","The art of secrets / James Klise.",,"Klise, James, 1967-","Fund raising Juvenile fiction, Outsider art Juvenile fiction, Pakistani Americans Juvenile fiction, Chicago Ill Juvenile fiction, Young adult fiction","Algonquin,","2014."
"Digital","Freegal","SONG","2018","1","1","My Chasm",,"Mount Eerie",,,
"Digital","OverDrive","AUDIOBOOK","2018","1","1","The Scorpio Illusion: A Novel (unabridged) (Unabridged)",,"Robert Ludlum","Fiction, Thriller","Books on Tape","2012"
"Digital","OverDrive","EBOOK","2018","1","1","Killer Keepsakes: Josie Prescott Antiques Mystery Series, Book 4",,"Jane K. Cleland","Fiction, Mystery","Macmillan Publishers","2013"
"Physical","Horizon","ER, SOUNDDISC","2018","1","2","Capital in the twenty-first century / Thomas Piketty ; [translated by Arthur Goldhammer].",,"Piketty, Thomas, 1971-","Capital, Income distribution, Wealth, Labor economics, Audiobooks","Brilliance Audio, Inc.,","[2014]"
"Digital","OverDrive","EBOOK","2018","1","2","The Alaskan Laundry",,"Brendan Jones","Fiction, Literature","Houghton Mifflin Harcourt Trade and Reference","2016"
"Physical","Horizon","SOUNDDISC","2018","1","1","Dream Angus : the Celtic god of dreams / by Alexander McCall Smith.",,"McCall Smith, Alexander, 1948-","Psychotherapists Scotland Fiction, Gods Celtic Scotland Fiction, Mythology Celtic Scotland Fiction, Dream interpretation Fiction","Brilliance Audio,","[2006]"
"Digital","OverDrive","EBOOK","2018","1","3","In the Ocean of Night: Galactic Center Series, Book 1",,"Gregory Benford","Fiction, Science Fiction","Hachette Digital, Inc.","2013"
"Digital","OverDrive","EBOOK","2018","1","3","The Invisible Island: A to Z Mystery Series, Book 9",,"Ron Roy","Juvenile Fiction, Mystery","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2018","1","1","Warship under sail : the USS Decatur in the Pacific West / Lorraine McConaghy.",,"McConaghy, Lorraine","Decatur Sloop of war, United States Navy History 19th century, Seafaring life Northwest Pacific History 19th century, Seafaring life Pacific Area History 19th century, Seafaring life Pacific Coast Latin America History 19th century, Northwest Pacific History Naval 19th century, Pacific Area History Naval 19th century, Pacific Coast Latin America History Naval 19th century, United States Territorial expansion","Center for the Study of the Pacific Northwest : In association with University of Washington Press,","[2009]"
"Digital","OverDrive","EBOOK","2018","1","1","Prince Lestat: Vampire Chronicles, Book 11",,"Anne Rice","Fantasy, Fiction, Thriller","Random House, Inc.","2014"
"Physical","Horizon","BOOK","2018","1","1","Busy as a bee / Thea Feldman.",,"Feldman, Thea","Bees Juvenile literature, Bees Life cycles Juvenile literature","Kingfisher,","2012."
"Digital","OverDrive","AUDIOBOOK","2018","1","1","Anxiety Relief (Unabridged)",,"Martin L. Rossman","Nonfiction, Religion & Spirituality","Sounds True, Inc","2010"
"Physical","Horizon","BOOK","2018","1","1","The Wars of the Roses : the fall of the Plantagenets and the rise of the Tudors / Dan Jones.",,"Jones, Dan, 1981-","Tudor House of, Plantagenet House of, Great Britain History Wars of the Roses 1455 1485, Great Britain History Lancaster and York 1399 1485","Viking,","[2014]"
"Digital","OverDrive","EBOOK","2018","1","1","A Knot in the Grain: And Other Stories",,"Robin McKinley","Fantasy, Folklore, Short Stories, Young Adult Fiction","Open Road Integrated Media","2015"
"Digital","OverDrive","EBOOK","2018","1","17","The Stand",,"Stephen King","Fiction, Horror, Suspense, Thriller","Random House, Inc.","2008"
"Physical","Horizon","BOOK","2018","1","1","The siege / by Kathryn Lasky.",,"Lasky, Kathryn","Owls Juvenile fiction, Fantasy","Scholastic,","2004."
"Digital","OverDrive","AUDIOBOOK","2018","1","3","Finding Faith In Difficult Times: Teachings and Meditations for Trusting the Engergy of the Divine (unabridged) (Unabridged)",,"Iyanla Vanzant","Nonfiction, Religion & Spirituality","Sounds True, Inc","2006"
"Digital","Freegal","SONG","2018","1","1","Friend Medley",,"Justin Timberlake, The Forest Creatures & The Bergens",,,
"Physical","Horizon","BOOK","2018","1","1","Beat your ticket : go to court & win / David Brown.",,"Brown, David W. (David Wayne), 1949-","Traffic violations United States Popular works, Traffic courts United States Popular works, Pro se representation United States Popular works","Nolo,","[2013]"
"Digital","OverDrive","EBOOK","2018","1","1","At Star's End",,"Anna Hackett","Fiction, Romance, Romance, Science Fiction","Carina Press","2014"
"Digital","Freegal","SONG","2018","1","1","Appalachian Spring: Moderato",,"Aaron Copland;London Symphony Orchestra",,,
"Digital","OverDrive","EBOOK","2018","1","1","The Yellow Feather Mystery: Hardy Boys Series, Book 33",,"Franklin W. Dixon","Juvenile Fiction, Mystery","Penguin Group (USA), Inc.","2011"
"Digital","OverDrive","AUDIOBOOK","2018","1","1","Twister on Tuesday: Magic Tree House Series, Book 23 (unabridged) (Unabridged)",,"Mary Pope Osborne","Historical Fiction, Juvenile Fiction","Books on Tape","2017"
"Physical","Horizon","BOOK","2018","1","2","Collins Spanish dictionary.",,,"Spanish language Dictionaries English, English language Dictionaries Spanish, Spanish language Grammar","HarperCollins Publishers,","[2010]"
"Physical","Horizon","BOOK","2018","1","4","Ants / Valerie Bodden.",,"Bodden, Valerie","Ants Juvenile literature","Creative Education,","2013."
"Physical","Horizon","BOOK","2018","1","2","Ouran High School host club. Vol. 6 / [story and art by] Bisco Hatori.",,"Hatori, Bisco","High school students Japan Comic books strips etc, Teenagers Comic books strips etc, Sex role Comic books strips etc, Graphic novels, Comic books strips etc","Viz Media,","2006."
"Digital","Freegal","SONG","2018","1","1","Christmas Time Is Here",,"Vince Guaraldi",,,
"Physical","Horizon","BOOK","2018","1","1","A passion for watercolor : painting the inner experience / text and art by Stefan Draughon.",,"Draughon, Stefan","Watercolor painting, Watercolor painting Technique","Watson-Guptill,","2000."
"Digital","OverDrive","EBOOK","2018","1","1","The Chemical Wedding, by Christian Rosencreutz: A Romance in Eight Days by Johann Valentin Andreae in a New Version",,"John Crowley","Classic Literature, Fiction, Historical Fiction, Literature","Lightning Source Inc","2016"
"Physical","Horizon","BOOK","2018","1","2","Hey, Presto! / Nadia Shireen.",,"Shireen, Nadia","Magic tricks Juvenile fiction, Friendship Fiction, Carnivals Juvenile fiction, Cats Juvenile fiction","Alfred A. Knopf,","2012."
"Physical","Horizon","SOUNDDISC","2018","1","1","The widow : a novel / Fiona Barton.",,"Barton, Fiona","Family secrets Fiction, Marriage Fiction, Widows Fiction, Audiobooks, Thrillers Fiction, Suspense fiction","Books on Tape,","[2016]"
"Digital","OverDrive","EBOOK","2018","1","1","Dr. John Lee's Hormone Balance Made Simple: The Essential How-to Guide to Symptoms, Dosage, Timing, and More",,"John R. Lee","Health & Fitness, Nonfiction","Hachette Digital, Inc.","2009"
"Physical","Horizon","SOUNDDISC","2018","1","4","Everybody lies : big data, new data, and what the internet can tell us about who we really are / Seth Stephens-Davidowitz.",,"Stephens-Davidowitz, Seth","Information society, Information superhighway, Internet, Audiobooks","Harper Audio,","[2017]"
"Digital","Freegal","SONG","2018","1","1","Concerto 3, G480: I. Allegro Moderato",,"Luigi Boccherini",,,
"Physical","Horizon","BOOK","2018","1","2","The probiotic promise : simple steps to heal your body from the inside out / Michelle Schoffro Cook.",,"Cook, Michelle Schoffro","Probiotics Popular works, Probiotics Health aspects, Probiotics Therapeutic use","Da Capo Press, A Member of the Perseus Books Group,","2015."
"Physical","Horizon","BOOK","2018","1","2","Free spirit : a climber's life / Reinhold Messner ; translated by Jill Neate and James Heath.",,"Messner, Reinhold, 1944-","Messner Reinhold 1944, Mountaineers Austria Biography","Mountaineers Books,","[2014]"
"Physical","Horizon","BOOK","2018","1","1","The girl from the tar paper school : Barbara Rose Johns and the advent of the Civil Rights Movement / Teri Kanefield.",,"Kanefield, Teri, 1960-","Powell Barbara Johns 1935 1991 Juvenile literature, Civil rights movements United States History 20th century Juvenile literature, Civil rights workers United States Biography Juvenile literature, Women civil rights workers United States Biography Juvenile literature, Segregation in education Virginia History 20th century Juvenile literature, Civil rights workers United States Juvenile literature, Women civil rights workers United States Juvenile literature, Virginia Race relations History 20th century Juvenile literature","Abrams Books for Young Readers,","2014."
"Physical","Horizon","BOOK","2018","1","1","The South West Coast Path / by Paddy Dillon.",,"Dillon, Paddy","Walking England South West Coast Path Guidebooks, South West Coast Path England Guidebooks","Cicerone,","[2016]"
"Physical","Horizon","VIDEODISC","2018","1","2","Dinosaur 13 / Lionsgate and CNN Films present ; a Statement Pictures production ; produced, directed and edited by Todd Douglas Miller.",,,"Hendrickson Sue 1949, Larson Peter L, Black Hills Institute of Geological Research Trials litigation etc, Sue Tyrannosaurus rex, Tyrannosaurus rex South Dakota, Paleontological excavations South Dakota, Fossils Collection and preservation, Paleontology United States History 20th century, Documentary films, Nonfiction films, Video recordings for the hearing impaired","Lions Gate Etnertainment,","c2015."
"Physical","Horizon","BOOK","2018","1","10","The ruins of Gorlan / John Flanagan.",,"Flanagan, John (John Anthony)","Heroes Juvenile fiction, Fantasy","Philomel Books,","2005."
"Physical","Horizon","SOUNDDISC","2018","1","2","I am / Earth, Wind & Fire.",,"Earth, Wind & Fire (Musical group)","Popular music 1971 1980","Columbia/Legacy,","[2004]"
